LC,LC-title,Element_no,P[kN],Shear_key
15146,4053,Jernhusen building loads,1001620,0.0,Not_a_shear_key
15147,4053,Jernhusen building loads,1001621,0.0,Not_a_shear_key
15148,4053,Jernhusen building loads,1001622,0.0,Not_a_shear_key
15149,4053,Jernhusen building loads,1001623,0.0,Not_a_shear_key
15150,4053,Jernhusen building loads,1001624,0.0,Not_a_shear_key
15151,4053,Jernhusen building loads,1001625,0.0,Not_a_shear_key
15152,4053,Jernhusen building loads,1001626,0.0,Not_a_shear_key
15153,4053,Jernhusen building loads,1001627,0.0,Not_a_shear_key
15154,4053,Jernhusen building loads,1001628,0.0,Not_a_shear_key
15155,4053,Jernhusen building loads,1001629,0.0,Not_a_shear_key
15156,4053,Jernhusen building loads,1001630,0.0,Not_a_shear_key
15157,4053,Jernhusen building loads,1001631,0.0,Not_a_shear_key
15158,4053,Jernhusen building loads,1001632,0.0,Not_a_shear_key
15159,4053,Jernhusen building loads,1001633,0.0,Not_a_shear_key
15160,4053,Jernhusen building loads,1001634,0.0,Not_a_shear_key
15161,4053,Jernhusen building loads,1001635,0.0,Not_a_shear_key
15162,4053,Jernhusen building loads,1001636,0.0,Not_a_shear_key
15163,4053,Jernhusen building loads,1001637,0.0,Not_a_shear_key
15164,4053,Jernhusen building loads,1001638,0.0,Not_a_shear_key
15165,4053,Jernhusen building loads,1001639,0.0,Not_a_shear_key
15166,4053,Jernhusen building loads,1001640,0.0,Not_a_shear_key
15167,4053,Jernhusen building loads,1001641,0.0,Not_a_shear_key
15168,4053,Jernhusen building loads,1001642,0.0,Not_a_shear_key
15169,4053,Jernhusen building loads,1001643,0.0,Not_a_shear_key
15170,4053,Jernhusen building loads,1001644,0.0,Not_a_shear_key
15171,4053,Jernhusen building loads,1001645,0.0,Not_a_shear_key
15172,4053,Jernhusen building loads,1001646,0.0,Not_a_shear_key
15173,4053,Jernhusen building loads,1001647,0.0,Not_a_shear_key
15174,4053,Jernhusen building loads,1001648,0.0,Not_a_shear_key
15175,4053,Jernhusen building loads,1001649,0.0,Not_a_shear_key
15176,4053,Jernhusen building loads,1001650,0.0,Not_a_shear_key
15177,4053,Jernhusen building loads,1001651,0.0,Not_a_shear_key
15178,4053,Jernhusen building loads,1001652,0.0,Not_a_shear_key
15179,4053,Jernhusen building loads,1001653,0.0,Not_a_shear_key
15180,4053,Jernhusen building loads,1001654,0.0,Not_a_shear_key
15181,4053,Jernhusen building loads,1001655,0.0,Not_a_shear_key
15182,4053,Jernhusen building loads,1001656,0.0,Not_a_shear_key
15183,4053,Jernhusen building loads,1001657,0.0,Not_a_shear_key
15184,4053,Jernhusen building loads,1001658,0.0,Not_a_shear_key
15185,4053,Jernhusen building loads,1001659,0.0,Not_a_shear_key
15186,4053,Jernhusen building loads,1001660,0.0,Not_a_shear_key
15187,4053,Jernhusen building loads,1001661,0.0,Not_a_shear_key
15188,4053,Jernhusen building loads,1001662,0.0,Not_a_shear_key
15189,4053,Jernhusen building loads,1001663,0.0,Not_a_shear_key
15190,4053,Jernhusen building loads,1001664,0.0,Not_a_shear_key
15191,4053,Jernhusen building loads,1001665,0.0,Not_a_shear_key
15192,4053,Jernhusen building loads,1001666,0.0,Not_a_shear_key
15193,4053,Jernhusen building loads,1001667,0.0,Not_a_shear_key
15194,4053,Jernhusen building loads,1001668,0.0,Not_a_shear_key
15195,4053,Jernhusen building loads,1001669,0.0,Not_a_shear_key
15196,4053,Jernhusen building loads,1001670,0.0,Not_a_shear_key
15197,4053,Jernhusen building loads,1001671,0.0,Not_a_shear_key
15198,4053,Jernhusen building loads,1001672,0.0,Not_a_shear_key
15199,4053,Jernhusen building loads,1001673,0.0,Not_a_shear_key
15200,4053,Jernhusen building loads,1001674,0.0,Not_a_shear_key
15201,4053,Jernhusen building loads,1001675,0.0,Not_a_shear_key
15202,4053,Jernhusen building loads,1001676,0.0,Not_a_shear_key
15203,4053,Jernhusen building loads,1001677,0.0,Not_a_shear_key
15204,4053,Jernhusen building loads,1001678,0.0,Not_a_shear_key
15205,4053,Jernhusen building loads,1001679,0.0,Not_a_shear_key
15206,4053,Jernhusen building loads,1001680,0.0,Not_a_shear_key
15207,4053,Jernhusen building loads,1001681,0.0,Not_a_shear_key
15208,4053,Jernhusen building loads,1001682,0.0,Not_a_shear_key
15209,4053,Jernhusen building loads,1001683,0.0,Not_a_shear_key
15210,4053,Jernhusen building loads,1001684,0.0,Not_a_shear_key
15211,4053,Jernhusen building loads,1001685,0.0,Not_a_shear_key
15212,4053,Jernhusen building loads,1001686,0.0,Not_a_shear_key
15213,4053,Jernhusen building loads,1001687,0.0,Not_a_shear_key
15214,4053,Jernhusen building loads,1001688,0.0,Not_a_shear_key
15215,4053,Jernhusen building loads,1001689,0.0,Not_a_shear_key
15216,4053,Jernhusen building loads,1001690,0.0,Not_a_shear_key
15217,4053,Jernhusen building loads,1001691,0.0,Not_a_shear_key
15218,4053,Jernhusen building loads,1001692,0.0,Not_a_shear_key
15219,4053,Jernhusen building loads,1001693,0.0,Not_a_shear_key
15220,4053,Jernhusen building loads,1001694,0.0,Not_a_shear_key
15221,4053,Jernhusen building loads,1001695,0.0,Not_a_shear_key
15222,4053,Jernhusen building loads,1001696,0.0,Not_a_shear_key
15223,4053,Jernhusen building loads,1001697,0.0,Not_a_shear_key
15224,4053,Jernhusen building loads,1001698,0.0,Not_a_shear_key
15225,4053,Jernhusen building loads,1001699,0.0,Not_a_shear_key
15226,4053,Jernhusen building loads,1001700,0.0,Not_a_shear_key
15227,4053,Jernhusen building loads,1001701,0.0,Not_a_shear_key
15228,4053,Jernhusen building loads,1001702,0.0,Not_a_shear_key
15229,4053,Jernhusen building loads,1001703,0.0,Not_a_shear_key
15230,4053,Jernhusen building loads,1001704,0.0,Not_a_shear_key
15231,4053,Jernhusen building loads,1001705,0.0,Not_a_shear_key
15232,4053,Jernhusen building loads,1001706,0.0,Not_a_shear_key
15233,4053,Jernhusen building loads,1001707,0.0,Not_a_shear_key
15234,4053,Jernhusen building loads,1001708,0.0,Not_a_shear_key
15235,4053,Jernhusen building loads,1001709,0.0,Not_a_shear_key
15236,4053,Jernhusen building loads,1001710,0.0,Not_a_shear_key
15237,4053,Jernhusen building loads,1001711,0.0,Not_a_shear_key
15238,4053,Jernhusen building loads,1001712,0.0,Not_a_shear_key
15239,4053,Jernhusen building loads,1001713,0.0,Not_a_shear_key
15240,4053,Jernhusen building loads,1001714,0.0,Not_a_shear_key
15241,4053,Jernhusen building loads,1001715,0.0,Not_a_shear_key
15242,4053,Jernhusen building loads,1001716,0.0,Not_a_shear_key
15243,4053,Jernhusen building loads,1001717,0.0,Not_a_shear_key
15244,4053,Jernhusen building loads,1001718,0.0,Not_a_shear_key
15245,4053,Jernhusen building loads,1001719,0.0,Not_a_shear_key
15246,4053,Jernhusen building loads,1001720,0.0,Not_a_shear_key
15247,4053,Jernhusen building loads,1001721,0.0,Not_a_shear_key
15248,4053,Jernhusen building loads,1001722,0.0,Not_a_shear_key
15249,4053,Jernhusen building loads,1001723,0.0,Not_a_shear_key
15250,4053,Jernhusen building loads,1001724,0.0,Not_a_shear_key
15251,4053,Jernhusen building loads,1001725,0.0,Not_a_shear_key
15252,4053,Jernhusen building loads,1001726,0.0,Not_a_shear_key
15253,4053,Jernhusen building loads,1001727,0.0,Not_a_shear_key
15254,4053,Jernhusen building loads,1001728,0.0,Not_a_shear_key
15255,4053,Jernhusen building loads,1001729,0.0,Not_a_shear_key
15256,4053,Jernhusen building loads,1001730,0.0,Not_a_shear_key
15257,4053,Jernhusen building loads,1001731,0.0,Not_a_shear_key
15258,4053,Jernhusen building loads,1001732,0.0,Not_a_shear_key
15259,4053,Jernhusen building loads,1001733,0.0,Not_a_shear_key
15260,4053,Jernhusen building loads,1001734,0.0,Not_a_shear_key
15261,4053,Jernhusen building loads,1001735,0.0,Not_a_shear_key
15262,4053,Jernhusen building loads,1001736,0.0,Not_a_shear_key
15263,4053,Jernhusen building loads,1001737,0.0,Not_a_shear_key
15264,4053,Jernhusen building loads,1001738,0.0,Not_a_shear_key
15265,4053,Jernhusen building loads,1001739,0.0,Not_a_shear_key
15266,4053,Jernhusen building loads,1001740,0.0,Not_a_shear_key
15267,4053,Jernhusen building loads,1001741,0.0,Not_a_shear_key
15268,4053,Jernhusen building loads,1001742,0.0,Not_a_shear_key
15269,4053,Jernhusen building loads,1001743,0.0,Not_a_shear_key
15270,4053,Jernhusen building loads,1001744,0.0,Not_a_shear_key
15271,4053,Jernhusen building loads,1001745,0.0,Not_a_shear_key
15272,4053,Jernhusen building loads,1001746,0.0,Not_a_shear_key
15273,4053,Jernhusen building loads,1001747,0.0,Not_a_shear_key
15274,4053,Jernhusen building loads,1001748,0.0,Not_a_shear_key
15275,4053,Jernhusen building loads,1001749,0.0,Not_a_shear_key
15276,4053,Jernhusen building loads,1001750,0.0,Not_a_shear_key
15277,4053,Jernhusen building loads,1001751,0.0,Not_a_shear_key
15278,4053,Jernhusen building loads,1001752,0.0,Not_a_shear_key
15279,4053,Jernhusen building loads,1001753,0.0,Not_a_shear_key
15280,4053,Jernhusen building loads,1001754,0.0,Not_a_shear_key
15281,4053,Jernhusen building loads,1001755,0.0,Not_a_shear_key
15282,4053,Jernhusen building loads,1001756,0.0,Not_a_shear_key
15283,4053,Jernhusen building loads,1001757,0.0,Not_a_shear_key
15284,4053,Jernhusen building loads,1001758,0.0,Not_a_shear_key
15285,4053,Jernhusen building loads,1001759,0.0,Not_a_shear_key
15286,4053,Jernhusen building loads,1001760,0.0,Not_a_shear_key
15287,4053,Jernhusen building loads,1001761,0.0,Not_a_shear_key
15288,4053,Jernhusen building loads,1001762,0.0,Not_a_shear_key
15289,4053,Jernhusen building loads,1001763,0.0,Not_a_shear_key
15290,4053,Jernhusen building loads,1001764,0.0,Not_a_shear_key
15291,4053,Jernhusen building loads,1001765,0.0,Not_a_shear_key
15292,4053,Jernhusen building loads,1001766,0.0,Not_a_shear_key
15293,4053,Jernhusen building loads,1001767,0.0,Not_a_shear_key
15294,4053,Jernhusen building loads,1001768,0.0,Not_a_shear_key
15295,4053,Jernhusen building loads,1001769,0.0,Not_a_shear_key
15296,4053,Jernhusen building loads,1001770,0.0,Not_a_shear_key
15297,4053,Jernhusen building loads,1001771,0.0,Not_a_shear_key
15298,4053,Jernhusen building loads,1001772,0.0,Not_a_shear_key
15299,4053,Jernhusen building loads,1001773,0.0,Not_a_shear_key
15300,4053,Jernhusen building loads,1001774,0.0,Not_a_shear_key
15301,4053,Jernhusen building loads,1001775,0.0,Not_a_shear_key
15302,4053,Jernhusen building loads,1001776,0.0,Not_a_shear_key
15303,4053,Jernhusen building loads,1001777,0.0,Not_a_shear_key
15304,4053,Jernhusen building loads,1001778,0.0,Not_a_shear_key
15305,4053,Jernhusen building loads,1001779,0.0,Not_a_shear_key
15306,4053,Jernhusen building loads,1001780,0.0,Not_a_shear_key
15307,4053,Jernhusen building loads,1001781,0.0,Not_a_shear_key
15308,4053,Jernhusen building loads,1001782,0.0,Not_a_shear_key
15309,4053,Jernhusen building loads,1001783,0.0,Not_a_shear_key
15310,4053,Jernhusen building loads,1001784,0.0,Not_a_shear_key
15311,4053,Jernhusen building loads,1001785,0.0,Not_a_shear_key
15312,4053,Jernhusen building loads,1001786,0.0,Not_a_shear_key
15313,4053,Jernhusen building loads,1001787,0.0,Not_a_shear_key
15314,4053,Jernhusen building loads,1001788,0.0,Not_a_shear_key
15315,4053,Jernhusen building loads,1001789,0.0,Not_a_shear_key
15316,4053,Jernhusen building loads,1001790,0.0,Not_a_shear_key
15317,4053,Jernhusen building loads,1001791,0.0,Not_a_shear_key
15318,4053,Jernhusen building loads,1001792,0.0,Not_a_shear_key
15319,4053,Jernhusen building loads,1001793,0.0,Not_a_shear_key
15320,4053,Jernhusen building loads,1001794,0.0,Not_a_shear_key
15321,4053,Jernhusen building loads,1001795,0.0,Not_a_shear_key
15322,4053,Jernhusen building loads,1001796,0.0,Not_a_shear_key
15323,4053,Jernhusen building loads,1001797,0.0,Not_a_shear_key
15324,4053,Jernhusen building loads,1001798,0.0,Not_a_shear_key
15325,4053,Jernhusen building loads,1001799,0.0,Not_a_shear_key
15326,4053,Jernhusen building loads,1001800,0.0,Not_a_shear_key
15327,4053,Jernhusen building loads,1001801,0.0,Not_a_shear_key
15328,4053,Jernhusen building loads,1001802,0.0,Not_a_shear_key
15329,4053,Jernhusen building loads,1001803,0.0,Not_a_shear_key
15330,4053,Jernhusen building loads,1001804,0.0,Not_a_shear_key
15331,4053,Jernhusen building loads,1001805,0.0,Not_a_shear_key
15332,4053,Jernhusen building loads,1001806,0.0,Not_a_shear_key
15333,4053,Jernhusen building loads,1001807,0.0,Not_a_shear_key
15334,4053,Jernhusen building loads,1001808,0.0,Not_a_shear_key
15335,4053,Jernhusen building loads,1001809,0.0,Not_a_shear_key
15336,4053,Jernhusen building loads,1001810,0.0,Not_a_shear_key
15337,4053,Jernhusen building loads,1001811,0.0,Not_a_shear_key
15338,4053,Jernhusen building loads,1001812,0.0,Not_a_shear_key
15339,4053,Jernhusen building loads,1001813,0.0,Not_a_shear_key
15340,4053,Jernhusen building loads,1001814,0.0,Not_a_shear_key
15341,4053,Jernhusen building loads,1001815,0.0,Not_a_shear_key
15342,4053,Jernhusen building loads,1001816,0.0,Not_a_shear_key
15343,4053,Jernhusen building loads,1001817,0.0,Not_a_shear_key
15344,4053,Jernhusen building loads,1001818,0.0,Not_a_shear_key
15345,4053,Jernhusen building loads,1001819,0.0,Not_a_shear_key
15346,4053,Jernhusen building loads,1001820,0.0,Not_a_shear_key
15347,4053,Jernhusen building loads,1001821,0.0,Not_a_shear_key
15348,4053,Jernhusen building loads,1001822,0.0,Not_a_shear_key
15349,4053,Jernhusen building loads,1001823,0.0,Not_a_shear_key
15350,4053,Jernhusen building loads,1001824,0.0,Not_a_shear_key
15351,4053,Jernhusen building loads,1001825,0.0,Not_a_shear_key
15352,4053,Jernhusen building loads,1001826,0.0,Not_a_shear_key
15353,4053,Jernhusen building loads,1001827,0.0,Not_a_shear_key
15354,4053,Jernhusen building loads,1001828,0.0,Not_a_shear_key
15355,4053,Jernhusen building loads,1001829,0.0,Not_a_shear_key
15356,4053,Jernhusen building loads,1001830,0.0,Not_a_shear_key
15357,4053,Jernhusen building loads,1001831,0.0,Not_a_shear_key
15358,4053,Jernhusen building loads,1001832,0.0,Not_a_shear_key
15359,4053,Jernhusen building loads,1001833,0.0,Not_a_shear_key
15360,4053,Jernhusen building loads,1001834,0.0,Not_a_shear_key
15361,4053,Jernhusen building loads,1001835,0.0,Not_a_shear_key
15362,4053,Jernhusen building loads,1001836,0.0,Not_a_shear_key
15363,4053,Jernhusen building loads,1001837,0.0,Not_a_shear_key
15364,4053,Jernhusen building loads,1001838,0.0,Not_a_shear_key
15365,4053,Jernhusen building loads,1001839,0.0,Not_a_shear_key
15366,4053,Jernhusen building loads,1001840,0.0,Not_a_shear_key
15367,4053,Jernhusen building loads,1001841,0.0,Not_a_shear_key
15368,4053,Jernhusen building loads,1001842,0.0,Not_a_shear_key
15369,4053,Jernhusen building loads,1001843,0.0,Not_a_shear_key
15370,4053,Jernhusen building loads,1001844,0.0,Not_a_shear_key
15371,4053,Jernhusen building loads,1001845,0.0,Not_a_shear_key
15372,4053,Jernhusen building loads,1001846,0.0,Not_a_shear_key
15373,4053,Jernhusen building loads,1001847,0.0,Not_a_shear_key
15374,4053,Jernhusen building loads,1001848,0.0,Not_a_shear_key
15375,4053,Jernhusen building loads,1001849,0.0,Not_a_shear_key
15376,4053,Jernhusen building loads,1001850,0.0,Not_a_shear_key
15377,4053,Jernhusen building loads,1001851,0.0,Not_a_shear_key
15378,4053,Jernhusen building loads,1001852,0.0,Not_a_shear_key
15379,4053,Jernhusen building loads,1001853,0.0,Not_a_shear_key
15380,4053,Jernhusen building loads,1001854,0.0,Not_a_shear_key
15381,4053,Jernhusen building loads,1001855,0.0,Not_a_shear_key
15382,4053,Jernhusen building loads,1001856,0.0,Not_a_shear_key
15383,4053,Jernhusen building loads,1001857,0.0,Not_a_shear_key
15384,4053,Jernhusen building loads,1001858,0.0,Not_a_shear_key
15385,4053,Jernhusen building loads,1001859,0.0,Not_a_shear_key
15386,4053,Jernhusen building loads,1001860,0.0,Not_a_shear_key
15387,4053,Jernhusen building loads,1001861,0.0,Not_a_shear_key
15388,4053,Jernhusen building loads,1001862,0.0,Not_a_shear_key
15389,4053,Jernhusen building loads,1001863,0.0,Not_a_shear_key
15390,4053,Jernhusen building loads,1001864,0.0,Not_a_shear_key
15391,4053,Jernhusen building loads,1001865,0.0,Not_a_shear_key
15392,4053,Jernhusen building loads,1001866,0.0,Not_a_shear_key
15393,4053,Jernhusen building loads,1001867,0.0,Not_a_shear_key
15394,4053,Jernhusen building loads,1001868,0.0,Not_a_shear_key
15395,4053,Jernhusen building loads,1001869,0.0,Not_a_shear_key
15396,4053,Jernhusen building loads,1001870,0.0,Not_a_shear_key
15397,4053,Jernhusen building loads,1001871,0.0,Not_a_shear_key
15398,4053,Jernhusen building loads,1001872,0.0,Not_a_shear_key
15399,4053,Jernhusen building loads,1001873,0.0,Not_a_shear_key
15400,4053,Jernhusen building loads,1001874,0.0,Not_a_shear_key
15401,4053,Jernhusen building loads,1001875,0.0,Not_a_shear_key
15402,4053,Jernhusen building loads,1001876,0.0,Not_a_shear_key
15403,4053,Jernhusen building loads,1001877,0.0,Not_a_shear_key
15404,4053,Jernhusen building loads,1001878,0.0,Not_a_shear_key
15405,4053,Jernhusen building loads,1001879,0.0,Not_a_shear_key
15406,4053,Jernhusen building loads,1001880,0.0,Not_a_shear_key
15407,4053,Jernhusen building loads,1001881,0.0,Not_a_shear_key
15408,4053,Jernhusen building loads,1001882,0.0,Not_a_shear_key
15409,4053,Jernhusen building loads,1001883,0.0,Not_a_shear_key
15410,4053,Jernhusen building loads,1001884,0.0,Not_a_shear_key
15411,4053,Jernhusen building loads,1001885,0.0,Not_a_shear_key
15412,4053,Jernhusen building loads,1001886,0.0,Not_a_shear_key
15413,4053,Jernhusen building loads,1001887,0.0,Not_a_shear_key
15414,4053,Jernhusen building loads,1001888,0.0,Not_a_shear_key
15415,4053,Jernhusen building loads,1001889,0.0,Not_a_shear_key
15416,4053,Jernhusen building loads,1001890,0.0,Not_a_shear_key
15417,4053,Jernhusen building loads,1001891,0.0,Not_a_shear_key
15418,4053,Jernhusen building loads,1001892,0.0,Not_a_shear_key
15419,4053,Jernhusen building loads,1001893,0.0,Not_a_shear_key
15420,4053,Jernhusen building loads,1001894,0.0,Not_a_shear_key
15421,4053,Jernhusen building loads,1001895,0.0,Not_a_shear_key
15422,4053,Jernhusen building loads,1001896,0.0,Not_a_shear_key
15423,4053,Jernhusen building loads,1001897,0.0,Not_a_shear_key
15424,4053,Jernhusen building loads,1001898,0.0,Not_a_shear_key
15425,4053,Jernhusen building loads,1001899,0.0,Not_a_shear_key
15426,4053,Jernhusen building loads,1001900,0.0,Not_a_shear_key
15427,4053,Jernhusen building loads,1001901,0.0,Not_a_shear_key
